names,url,pkgmans,total_pkgs
"[{""name"":boost-ext-ut,""pkgman"":conan},{""name"":bext-ut,""pkgman"":vcpkg}]",https://boost-ext.github.io/ut/,"[conan,vcpkg]",2
"[{""name"":brigand,""pkgman"":conan},{""name"":brigand,""pkgman"":vcpkg}]",https://github.com/edouarda/brigand,"[conan,vcpkg]",2
"[{""name"":brotli,""pkgman"":conan},{""name"":brotli,""pkgman"":vcpkg},{""name"":archivers/brotli,""pkgman"":freebsd12},{""name"":archivers/brotli,""pkgman"":netbsd9},{""name"":archivers/py-brotli,""pkgman"":netbsd9},{""name"":archivers/brotli,""pkgman"":openbsd69}]",https://github.com/google/brotli,"[conan,vcpkg,freebsd12,netbsd9,openbsd69]",6
"[{""name"":brynet,""pkgman"":conan},{""name"":brynet,""pkgman"":vcpkg}]",https://github.com/IronsDu/brynet,"[conan,vcpkg]",2
"[{""name"":bullet3,""pkgman"":conan},{""name"":bullet3,""pkgman"":vcpkg},{""name"":devel/bullet,""pkgman"":freebsd12},{""name"":devel/py-bullet3,""pkgman"":freebsd12},{""name"":devel/bullet,""pkgman"":openbsd69}]",https://github.com/bulletphysics/bullet3,"[conan,vcpkg,freebsd12,openbsd69]",5
"[{""name"":butteraugli,""pkgman"":conan},{""name"":butteraugli,""pkgman"":vcpkg}]",https://github.com/google/butteraugli,"[conan,vcpkg]",2
"[{""name"":c4core,""pkgman"":conan},{""name"":c4core,""pkgman"":vcpkg},{""name"":devel/c4core,""pkgman"":freebsd12}]",https://github.com/biojppm/c4core,"[conan,vcpkg,freebsd12]",3
"[{""name"":caf,""pkgman"":conan},{""name"":caf,""pkgman"":vcpkg},{""name"":devel/caf,""pkgman"":freebsd12}]",https://github.com/actor-framework/actor-framework,"[conan,vcpkg,freebsd12]",3
"[{""name"":cairo,""pkgman"":conan},{""name"":pixman,""pkgman"":conan},{""name"":graphics/cairo-gobject,""pkgman"":netbsd9},{""name"":graphics/cairo,""pkgman"":netbsd9}]",https://cairographics.org/,"[conan,netbsd9]",4
"[{""name"":c-ares,""pkgman"":conan},{""name"":net/libcares,""pkgman"":netbsd9}]",https://c-ares.haxx.se/,"[conan,netbsd9]",2
"[{""name"":cargs,""pkgman"":conan},{""name"":cargs,""pkgman"":vcpkg}]",https://likle.github.io/cargs/,"[conan,vcpkg]",2
"[{""name"":catch2,""pkgman"":conan},{""name"":catch-classic,""pkgman"":vcpkg},{""name"":catch2,""pkgman"":vcpkg},{""name"":devel/catch,""pkgman"":freebsd12},{""name"":devel/catch2,""pkgman"":openbsd69}]",https://github.com/catchorg/Catch2,"[conan,vcpkg,freebsd12,openbsd69]",5
"[{""name"":c-blosc,""pkgman"":conan},{""name"":blosc,""pkgman"":vcpkg},{""name"":archivers/c-blosc,""pkgman"":freebsd12},{""name"":archivers/blosc,""pkgman"":openbsd69}]",https://github.com/Blosc/c-blosc,"[conan,vcpkg,freebsd12,openbsd69]",4
"[{""name"":cc65,""pkgman"":conan},{""name"":cross/cc65,""pkgman"":netbsd9}]",https://cc65.github.io/,"[conan,netbsd9]",2
"[{""name"":cctag,""pkgman"":conan},{""name"":cctag,""pkgman"":vcpkg}]",https://github.com/alicevision/CCTag,"[conan,vcpkg]",2
"[{""name"":cctz,""pkgman"":conan},{""name"":cctz,""pkgman"":vcpkg},{""name"":devel/cctz,""pkgman"":freebsd12}]",https://github.com/google/cctz,"[conan,vcpkg,freebsd12]",3
"[{""name"":c-dbg-macro,""pkgman"":conan},{""name"":c-dbg-macro,""pkgman"":vcpkg}]",https://github.com/eerimoq/dbg-macro,"[conan,vcpkg]",2
"[{""name"":celero,""pkgman"":conan},{""name"":celero,""pkgman"":vcpkg},{""name"":benchmarks/libcelero,""pkgman"":freebsd12}]",https://github.com/DigitalInBlue/Celero,"[conan,vcpkg,freebsd12]",3
"[{""name"":cereal,""pkgman"":conan},{""name"":cereal,""pkgman"":vcpkg},{""name"":devel/cereal,""pkgman"":freebsd12}]",https://github.com/USCiLab/cereal,"[conan,vcpkg,freebsd12]",3
"[{""name"":cfitsio,""pkgman"":conan},{""name"":cfitsio,""pkgman"":vcpkg}]",https://heasarc.gsfc.nasa.gov/fitsio/,"[conan,vcpkg]",2
"[{""name"":cgal,""pkgman"":conan},{""name"":cgal,""pkgman"":vcpkg}]",https://github.com/CGAL/cgal,"[conan,vcpkg]",2
"[{""name"":cglm,""pkgman"":conan},{""name"":math/cglm,""pkgman"":freebsd12},{""name"":graphics/cglm,""pkgman"":netbsd9}]",https://github.com/recp/cglm,"[conan,freebsd12,netbsd9]",3
"[{""name"":cgltf,""pkgman"":conan},{""name"":cgltf,""pkgman"":vcpkg}]",https://github.com/jkuhlmann/cgltf,"[conan,vcpkg]",2
"[{""name"":cgns,""pkgman"":conan},{""name"":cgns,""pkgman"":vcpkg}]",http://cgns.org/,"[conan,vcpkg]",2
"[{""name"":chaiscript,""pkgman"":conan},{""name"":chaiscript,""pkgman"":vcpkg},{""name"":lang/chaiscript,""pkgman"":freebsd12}]",https://github.com/ChaiScript/ChaiScript,"[conan,vcpkg,freebsd12]",3
"[{""name"":charls,""pkgman"":conan},{""name"":charls,""pkgman"":vcpkg},{""name"":graphics/charls,""pkgman"":freebsd12}]",https://github.com/team-charls/charls,"[conan,vcpkg,freebsd12]",3
"[{""name"":chipmunk2d,""pkgman"":conan},{""name"":chipmunk,""pkgman"":vcpkg}]",https://github.com/slembcke/Chipmunk2D,"[conan,vcpkg]",2
"[{""name"":cityhash,""pkgman"":conan},{""name"":cityhash,""pkgman"":vcpkg},{""name"":devel/cityhash,""pkgman"":freebsd12},{""name"":textproc/cityhash,""pkgman"":netbsd9}]",https://github.com/google/cityhash,"[conan,vcpkg,freebsd12,netbsd9]",4
"[{""name"":civetweb,""pkgman"":conan},{""name"":civetweb,""pkgman"":vcpkg},{""name"":www/civetweb,""pkgman"":freebsd12}]",https://github.com/civetweb/civetweb,"[conan,vcpkg,freebsd12]",3
"[{""name"":cjson,""pkgman"":conan},{""name"":devel/libcjson,""pkgman"":freebsd12},{""name"":cjson,""pkgman"":vcpkg},{""name"":textproc/cJSON,""pkgman"":netbsd9}]",https://github.com/DaveGamble/cJSON,"[conan,freebsd12,vcpkg,netbsd9]",4
"[{""name"":cli11,""pkgman"":conan},{""name"":cli11,""pkgman"":vcpkg},{""name"":devel/cli11,""pkgman"":freebsd12}]",https://github.com/CLIUtils/CLI11,"[conan,vcpkg,freebsd12]",3
"[{""name"":clipp,""pkgman"":conan},{""name"":devel/clipp,""pkgman"":freebsd12}]",https://github.com/muellan/clipp,"[conan,freebsd12]",2
"[{""name"":cocoyaxi,""pkgman"":conan},{""name"":co,""pkgman"":vcpkg},{""name"":cocoyaxi,""pkgman"":vcpkg}]",https://github.com/idealvin/cocoyaxi,"[conan,vcpkg]",3
"[{""name"":coin-cgl,""pkgman"":conan},{""name"":cgl,""pkgman"":vcpkg},{""name"":math/cgl,""pkgman"":freebsd12}]",https://github.com/coin-or/Cgl,"[conan,vcpkg,freebsd12]",3
"[{""name"":coin-osi,""pkgman"":conan},{""name"":math/osi,""pkgman"":freebsd12}]",https://github.com/coin-or/Osi,"[conan,freebsd12]",2
"[{""name"":coin-utils,""pkgman"":conan},{""name"":math/coinutils,""pkgman"":freebsd12}]",https://github.com/coin-or/CoinUtils,"[conan,freebsd12]",2
"[{""name"":concurrentqueue,""pkgman"":conan},{""name"":concurrentqueue,""pkgman"":vcpkg},{""name"":devel/concurrentqueue,""pkgman"":freebsd12}]",https://github.com/cameron314/concurrentqueue,"[conan,vcpkg,freebsd12]",3
"[{""name"":cppcheck,""pkgman"":conan},{""name"":devel/cppcheck-gui,""pkgman"":freebsd12},{""name"":devel/cppcheck,""pkgman"":freebsd12}]",https://github.com/danmar/cppcheck,"[conan,freebsd12]",3
"[{""name"":cpp-httplib,""pkgman"":conan},{""name"":cpp-httplib,""pkgman"":vcpkg},{""name"":www/cpp-httplib,""pkgman"":freebsd12}]",https://github.com/yhirose/cpp-httplib,"[conan,vcpkg,freebsd12]",3
"[{""name"":cpp-ipc,""pkgman"":conan},{""name"":cpp-ipc,""pkgman"":vcpkg}]",https://github.com/mutouyun/cpp-ipc,"[conan,vcpkg]",2
"[{""name"":cppitertools,""pkgman"":conan},{""name"":cppitertools,""pkgman"":vcpkg}]",https://github.com/ryanhaining/cppitertools,"[conan,vcpkg]",2
"[{""name"":cpp-jwt,""pkgman"":conan},{""name"":cpp-jwt,""pkgman"":vcpkg}]",https://github.com/arun11299/cpp-jwt,"[conan,vcpkg]",2
"[{""name"":cppkafka,""pkgman"":conan},{""name"":cppkafka,""pkgman"":vcpkg}]",https://github.com/mfontanini/cppkafka,"[conan,vcpkg]",2
"[{""name"":cpp-peglib,""pkgman"":conan},{""name"":textproc/cpp-peglib,""pkgman"":freebsd12}]",https://github.com/yhirose/cpp-peglib,"[conan,freebsd12]",2
"[{""name"":cpprestsdk,""pkgman"":conan},{""name"":cpprestsdk,""pkgman"":vcpkg},{""name"":devel/cpprestsdk,""pkgman"":freebsd12}]",https://github.com/Microsoft/cpprestsdk,"[conan,vcpkg,freebsd12]",3
"[{""name"":cppzmq,""pkgman"":conan},{""name"":cppzmq,""pkgman"":vcpkg},{""name"":net/cppzmq,""pkgman"":freebsd12},{""name"":net/cppzmq,""pkgman"":openbsd69}]",https://github.com/zeromq/cppzmq,"[conan,vcpkg,freebsd12,openbsd69]",4
"[{""name"":cpu_features,""pkgman"":conan},{""name"":cpu-features,""pkgman"":vcpkg},{""name"":devel/cpu_features,""pkgman"":freebsd12}]",https://github.com/google/cpu_features,"[conan,vcpkg,freebsd12]",3
"[{""name"":cpuinfo,""pkgman"":conan},{""name"":cpuinfo,""pkgman"":vcpkg}]",https://github.com/pytorch/cpuinfo,"[conan,vcpkg]",2
"[{""name"":cpython,""pkgman"":conan},{""name"":python2,""pkgman"":vcpkg}]",https://www.python.org,"[conan,vcpkg]",2
"[{""name"":crashpad,""pkgman"":conan},{""name"":crashpad,""pkgman"":vcpkg}]",https://chromium.googlesource.com/crashpad/crashpad/+/master/README.md,"[conan,vcpkg]",2
"[{""name"":crc32c,""pkgman"":conan},{""name"":crc32c,""pkgman"":vcpkg},{""name"":devel/crc32c,""pkgman"":freebsd12}]",https://github.com/google/crc32c,"[conan,vcpkg,freebsd12]",3
"[{""name"":cs_libguarded,""pkgman"":conan},{""name"":libguarded,""pkgman"":vcpkg}]",https://github.com/copperspice/libguarded,"[conan,vcpkg]",2
"[{""name"":ctre,""pkgman"":conan},{""name"":ctre,""pkgman"":vcpkg},{""name"":devel/ctre,""pkgman"":freebsd12}]",https://github.com/hanickadot/compile-time-regular-expressions,"[conan,vcpkg,freebsd12]",3
"[{""name"":cunit,""pkgman"":conan},{""name"":devel/cunit,""pkgman"":netbsd9}]",http://cunit.sourceforge.net/,"[conan,netbsd9]",2
"[{""name"":cute_headers,""pkgman"":conan},{""name"":cute-headers,""pkgman"":vcpkg}]",https://github.com/RandyGaul/cute_headers,"[conan,vcpkg]",2
"[{""name"":cwalk,""pkgman"":conan},{""name"":cwalk,""pkgman"":vcpkg}]",https://likle.github.io/cwalk/,"[conan,vcpkg]",2
"[{""name"":cxxopts,""pkgman"":conan},{""name"":cxxopts,""pkgman"":vcpkg},{""name"":devel/cxxopts,""pkgman"":freebsd12},{""name"":devel/cxxopts,""pkgman"":netbsd9}]",https://github.com/jarro2783/cxxopts,"[conan,vcpkg,freebsd12,netbsd9]",4
"[{""name"":cyrus-sasl,""pkgman"":conan},{""name"":security/cy2-anonymous,""pkgman"":netbsd9},{""name"":security/cy2-crammd5,""pkgman"":netbsd9},{""name"":security/cy2-digestmd5,""pkgman"":netbsd9},{""name"":security/cy2-gssapi,""pkgman"":netbsd9},{""name"":security/cy2-ldapdb,""pkgman"":netbsd9},{""name"":security/cy2-login,""pkgman"":netbsd9},{""name"":security/cy2-ntlm,""pkgman"":netbsd9},{""name"":security/cy2-otp,""pkgman"":netbsd9},{""name"":security/cy2-plain,""pkgman"":netbsd9},{""name"":security/cy2-sql,""pkgman"":netbsd9},{""name"":security/cyrus-sasl,""pkgman"":netbsd9},{""name"":security/cyrus-saslauthd,""pkgman"":netbsd9},{""name"":security/cy2-scram,""pkgman"":netbsd9}]",https://www.cyrusimap.org/sasl/,"[conan,netbsd9]",14
"[{""name"":czmq,""pkgman"":conan},{""name"":czmq,""pkgman"":vcpkg},{""name"":net/czmq4,""pkgman"":freebsd12}]",https://github.com/zeromq/czmq,"[conan,vcpkg,freebsd12]",3
"[{""name"":dataframe,""pkgman"":conan},{""name"":dataframe,""pkgman"":vcpkg}]",https://github.com/hosseinmoein/DataFrame,"[conan,vcpkg]",2
"[{""name"":date,""pkgman"":conan},{""name"":date,""pkgman"":vcpkg},{""name"":devel/date,""pkgman"":freebsd12},{""name"":devel/hhdate,""pkgman"":freebsd12}]",https://github.com/HowardHinnant/date,"[conan,vcpkg,freebsd12]",4
"[{""name"":dav1d,""pkgman"":conan},{""name"":multimedia/dav1d,""pkgman"":netbsd9}]",https://www.videolan.org/projects/dav1d.html,"[conan,netbsd9]",2
"[{""name"":daw_header_libraries,""pkgman"":conan},{""name"":daw-header-libraries,""pkgman"":vcpkg},{""name"":daw-utf-range,""pkgman"":vcpkg}]",https://github.com/beached/header_libraries,"[conan,vcpkg]",3
"[{""name"":daw_json_link,""pkgman"":conan},{""name"":daw-json-link,""pkgman"":vcpkg}]",https://github.com/beached/daw_json_link,"[conan,vcpkg]",2
"[{""name"":dbg-macro,""pkgman"":conan},{""name"":dbg-macro,""pkgman"":vcpkg}]",https://github.com/sharkdp/dbg-macro,"[conan,vcpkg]",2
"[{""name"":di,""pkgman"":conan},{""name"":bext-di,""pkgman"":vcpkg}]",https://github.com/boost-ext/di,"[conan,vcpkg]",2
"[{""name"":dirent,""pkgman"":conan},{""name"":dirent,""pkgman"":vcpkg}]",https://github.com/tronkko/dirent,"[conan,vcpkg]",2
"[{""name"":docopt.cpp,""pkgman"":conan},{""name"":devel/docopt.cpp,""pkgman"":freebsd12}]",https://github.com/docopt/docopt.cpp,"[conan,freebsd12]",2
"[{""name"":doctest,""pkgman"":conan},{""name"":doctest,""pkgman"":vcpkg}]",https://github.com/onqtam/doctest,"[conan,vcpkg]",2
"[{""name"":double-conversion,""pkgman"":conan},{""name"":double-conversion,""pkgman"":vcpkg},{""name"":devel/double-conversion,""pkgman"":freebsd12},{""name"":math/double-conversion,""pkgman"":openbsd69}]",https://github.com/google/double-conversion,"[conan,vcpkg,freebsd12,openbsd69]",4
"[{""name"":eabase,""pkgman"":conan},{""name"":eabase,""pkgman"":vcpkg}]",https://github.com/electronicarts/EABase,"[conan,vcpkg]",2
"[{""name"":earcut,""pkgman"":conan},{""name"":earcut-hpp,""pkgman"":vcpkg}]",https://github.com/mapbox/earcut.hpp,"[conan,vcpkg]",2
"[{""name"":eastl,""pkgman"":conan},{""name"":eastl,""pkgman"":vcpkg},{""name"":devel/eastl,""pkgman"":freebsd12}]",https://github.com/electronicarts/EASTL,"[conan,vcpkg,freebsd12]",3
"[{""name"":easyexif,""pkgman"":conan},{""name"":devel/easyexif,""pkgman"":freebsd12}]",https://github.com/mayanklahiri/easyexif,"[conan,freebsd12]",2
"[{""name"":easyloggingpp,""pkgman"":conan},{""name"":easyloggingpp,""pkgman"":vcpkg},{""name"":devel/easyloggingpp,""pkgman"":freebsd12}]",https://github.com/amrayn/easyloggingpp,"[conan,vcpkg,freebsd12]",3
"[{""name"":ignition-math,""pkgman"":conan},{""name"":ignition-math4,""pkgman"":vcpkg},{""name"":ignition-math6,""pkgman"":vcpkg}]",https://ignitionrobotics.org/libs/math,"[conan,vcpkg]",3
"[{""name"":iir1,""pkgman"":conan},{""name"":iir1,""pkgman"":vcpkg}]",https://github.com/berndporr/iir1,"[conan,vcpkg]",2
"[{""name"":imath,""pkgman"":conan},{""name"":imath,""pkgman"":vcpkg},{""name"":math/Imath,""pkgman"":freebsd12}]",https://github.com/AcademySoftwareFoundation/Imath,"[conan,vcpkg,freebsd12]",3
"[{""name"":imgui,""pkgman"":conan},{""name"":imgui,""pkgman"":vcpkg}]",https://github.com/ocornut/imgui,"[conan,vcpkg]",2
"[{""name"":imguizmo,""pkgman"":conan},{""name"":imguizmo,""pkgman"":vcpkg}]",https://github.com/CedricGuillemet/ImGuizmo,"[conan,vcpkg]",2
"[{""name"":implot,""pkgman"":conan},{""name"":implot,""pkgman"":vcpkg}]",https://github.com/epezent/implot,"[conan,vcpkg]",2
"[{""name"":indicators,""pkgman"":conan},{""name"":indicators,""pkgman"":vcpkg},{""name"":devel/indicators,""pkgman"":freebsd12}]",https://github.com/p-ranav/indicators,"[conan,vcpkg,freebsd12]",3
"[{""name"":inih,""pkgman"":conan},{""name"":devel/inih,""pkgman"":freebsd12},{""name"":textproc/inih,""pkgman"":netbsd9}]",https://github.com/benhoyt/inih,"[conan,freebsd12,netbsd9]",3
"[{""name"":inja,""pkgman"":conan},{""name"":inja,""pkgman"":vcpkg}]",https://github.com/pantor/inja,"[conan,vcpkg]",2
"[{""name"":innoextract,""pkgman"":conan},{""name"":archivers/innoextract,""pkgman"":netbsd9}]",https://constexpr.org/innoextract/,"[conan,netbsd9]",2
"[{""name"":intel-neon2sse,""pkgman"":conan},{""name"":neon2sse,""pkgman"":vcpkg}]",https://github.com/intel/ARM_NEON_2_x86_SSE,"[conan,vcpkg]",2
"[{""name"":ixwebsocket,""pkgman"":conan},{""name"":ixwebsocket,""pkgman"":vcpkg}]",https://github.com/machinezone/IXWebSocket,"[conan,vcpkg]",2
"[{""name"":jansson,""pkgman"":conan},{""name"":textproc/jansson,""pkgman"":netbsd9}]",http://www.digip.org/jansson/,"[conan,netbsd9]",2
"[{""name"":jemalloc,""pkgman"":conan},{""name"":devel/jemalloc,""pkgman"":netbsd9}]",http://jemalloc.net/,"[conan,netbsd9]",2
"[{""name"":jfalcou-eve,""pkgman"":conan},{""name"":eve,""pkgman"":vcpkg}]",https://github.com/jfalcou/eve,"[conan,vcpkg]",2
"[{""name"":json-c,""pkgman"":conan},{""name"":json-c,""pkgman"":vcpkg}]",https://github.com/json-c/json-c,"[conan,vcpkg]",2
"[{""name"":jsoncpp,""pkgman"":conan},{""name"":jsoncpp,""pkgman"":vcpkg},{""name"":devel/jsoncpp,""pkgman"":freebsd12},{""name"":textproc/jsoncpp,""pkgman"":netbsd9},{""name"":devel/jsoncpp,""pkgman"":openbsd69}]",https://github.com/open-source-parsers/jsoncpp,"[conan,vcpkg,freebsd12,netbsd9,openbsd69]",5
"[{""name"":json_dto,""pkgman"":conan},{""name"":json-dto,""pkgman"":vcpkg}]",https://github.com/Stiffstream/json_dto,"[conan,vcpkg]",2
"[{""name"":jsonformoderncpp,""pkgman"":conan},{""name"":nlohmann_json,""pkgman"":conan},{""name"":nlohmann-json,""pkgman"":vcpkg},{""name"":devel/nlohmann-json,""pkgman"":freebsd12}]",https://github.com/nlohmann/json,"[conan,vcpkg,freebsd12]",4
"[{""name"":jsonnet,""pkgman"":conan},{""name"":jsonnet,""pkgman"":vcpkg},{""name"":devel/jsonnet,""pkgman"":freebsd12},{""name"":devel/py-jsonnet,""pkgman"":freebsd12}]",https://github.com/google/jsonnet,"[conan,vcpkg,freebsd12]",4
"[{""name"":json-schema-validator,""pkgman"":conan},{""name"":json-schema-validator,""pkgman"":vcpkg}]",https://github.com/pboettch/json-schema-validator,"[conan,vcpkg]",2
"[{""name"":jwt-cpp,""pkgman"":conan},{""name"":jwt-cpp,""pkgman"":vcpkg}]",https://github.com/Thalhammer/jwt-cpp,"[conan,vcpkg]",2
"[{""name"":kainjow-mustache,""pkgman"":conan},{""name"":devel/mustache,""pkgman"":freebsd12}]",https://github.com/kainjow/Mustache,"[conan,freebsd12]",2
"[{""name"":kaitai_struct_cpp_stl_runtime,""pkgman"":conan},{""name"":devel/py-kaitaistruct,""pkgman"":netbsd9}]",https://kaitai.io/,"[conan,netbsd9]",2
"[{""name"":kcp,""pkgman"":conan},{""name"":kcp,""pkgman"":vcpkg}]",https://github.com/skywind3000/kcp,"[conan,vcpkg]",2
"[{""name"":kealib,""pkgman"":conan},{""name"":kealib,""pkgman"":vcpkg}]",https://github.com/ubarsc/kealib,"[conan,vcpkg]",2
"[{""name"":kissfft,""pkgman"":conan},{""name"":kissfft,""pkgman"":vcpkg},{""name"":math/kissfft,""pkgman"":netbsd9}]",https://github.com/mborgerding/kissfft,"[conan,vcpkg,netbsd9]",3
"[{""name"":ktx,""pkgman"":conan},{""name"":ktx,""pkgman"":vcpkg}]",https://github.com/KhronosGroup/KTX-Software,"[conan,vcpkg]",2
"[{""name"":kuba-zip,""pkgman"":conan},{""name"":kubazip,""pkgman"":vcpkg}]",https://github.com/kuba--/zip,"[conan,vcpkg]",2
"[{""name"":lcms,""pkgman"":conan},{""name"":lcms,""pkgman"":vcpkg}]",https://github.com/mm2/Little-CMS,"[conan,vcpkg]",2
"[{""name"":lerc,""pkgman"":conan},{""name"":lerc,""pkgman"":vcpkg},{""name"":graphics/lerc,""pkgman"":freebsd12}]",https://github.com/Esri/lerc,"[conan,vcpkg,freebsd12]",3
"[{""name"":lest,""pkgman"":conan},{""name"":lest,""pkgman"":vcpkg}]",https://github.com/martinmoene/lest,"[conan,vcpkg]",2
"[{""name"":leveldb,""pkgman"":conan},{""name"":leveldb,""pkgman"":vcpkg},{""name"":databases/leveldb,""pkgman"":freebsd12},{""name"":databases/leveldb,""pkgman"":netbsd9},{""name"":databases/leveldb,""pkgman"":openbsd69}]",https://github.com/google/leveldb,"[conan,vcpkg,freebsd12,netbsd9,openbsd69]",5
"[{""name"":libaec,""pkgman"":conan},{""name"":archivers/libaec,""pkgman"":netbsd9}]",https://gitlab.dkrz.de/k202009/libaec,"[conan,netbsd9]",2
"[{""name"":libalsa,""pkgman"":conan},{""name"":audio/alsa-lib,""pkgman"":freebsd12}]",https://github.com/alsa-project/alsa-lib,"[conan,freebsd12]",2
"[{""name"":libaom-av1,""pkgman"":conan},{""name"":aom,""pkgman"":vcpkg}]",https://aomedia.googlesource.com/aom,"[conan,vcpkg]",2
"[{""name"":libatomic_ops,""pkgman"":conan},{""name"":devel/libatomic_ops,""pkgman"":netbsd9}]",https://github.com/ivmai/libatomic_ops,"[conan,netbsd9]",2
"[{""name"":libavif,""pkgman"":conan},{""name"":libavif,""pkgman"":vcpkg},{""name"":graphics/libavif,""pkgman"":freebsd12},{""name"":graphics/libavif,""pkgman"":openbsd69}]",https://github.com/AOMediaCodec/libavif,"[conan,vcpkg,freebsd12,openbsd69]",4
"[{""name"":libb2,""pkgman"":conan},{""name"":sysutils/b2sum,""pkgman"":freebsd12}]",https://github.com/BLAKE2/BLAKE2,"[conan,freebsd12]",2
"[{""name"":libbacktrace,""pkgman"":conan},{""name"":devel/libbacktrace,""pkgman"":freebsd12},{""name"":libbacktrace,""pkgman"":vcpkg}]",https://github.com/ianlancetaylor/libbacktrace,"[conan,freebsd12,vcpkg]",3
"[{""name"":libbasisu,""pkgman"":conan},{""name"":basisu,""pkgman"":vcpkg}]",https://github.com/BinomialLLC/basis_universal,"[conan,vcpkg]",2
"[{""name"":libcbor,""pkgman"":conan},{""name"":devel/libcbor,""pkgman"":freebsd12},{""name"":libcbor,""pkgman"":vcpkg},{""name"":devel/libcbor,""pkgman"":netbsd9}]",https://github.com/PJK/libcbor,"[conan,freebsd12,vcpkg,netbsd9]",4
"[{""name"":libccd,""pkgman"":conan},{""name"":ccd,""pkgman"":vcpkg},{""name"":math/libccd,""pkgman"":freebsd12}]",https://github.com/danfis/libccd,"[conan,vcpkg,freebsd12]",3
"[{""name"":libcds,""pkgman"":conan},{""name"":libcds,""pkgman"":vcpkg}]",https://github.com/khizmax/libcds,"[conan,vcpkg]",2
"[{""name"":libcheck,""pkgman"":conan},{""name"":check,""pkgman"":vcpkg}]",https://github.com/libcheck/check,"[conan,vcpkg]",2
"[{""name"":libcoap,""pkgman"":conan},{""name"":net/libcoap,""pkgman"":freebsd12},{""name"":devel/libcoap,""pkgman"":openbsd69}]",https://github.com/obgm/libcoap,"[conan,freebsd12,openbsd69]",3
"[{""name"":libconfig,""pkgman"":conan},{""name"":devel/libconfig,""pkgman"":netbsd9}]",https://hyperrealm.github.io/libconfig/,"[conan,netbsd9]",2
"[{""name"":libconfuse,""pkgman"":conan},{""name"":libconfuse,""pkgman"":vcpkg}]",https://github.com/martinh/libconfuse,"[conan,vcpkg]",2
"[{""name"":libcpuid,""pkgman"":conan},{""name"":cpuid,""pkgman"":vcpkg},{""name"":sysutils/libcpuid,""pkgman"":freebsd12}]",https://github.com/anrieff/libcpuid,"[conan,vcpkg,freebsd12]",3
