materials,url,pkgmans
"[devel/ocaml-camlp4,lang/ocaml-camlp4]",https://github.com/ocaml/camlp4,"[freebsd12,openbsd69]"
[devel/ocaml-cppo],https://github.com/ocaml-community/cppo,"[freebsd12,openbsd69]"
"[devel/ocaml-dune,devel/dune]",https://github.com/ocaml/dune,"[freebsd12,openbsd69]"
[devel/ocaml-extlib],https://github.com/ygrek/ocaml-extlib,"[freebsd12,netbsd9]"
[devel/ocaml-ocamlbuild],https://github.com/ocaml/ocamlbuild,"[freebsd12,openbsd69]"
"[devel/ocaml-pcre,devel/pcre-ocaml]",https://github.com/mmottl/pcre-ocaml,"[freebsd12,netbsd9]"
"[devel/ocl-icd,parallel/ocl-icd]",https://github.com/OCL-dev/ocl-icd,"[freebsd12,netbsd9]"
"[devel/opencl-clang,parallel/opencl-clang]",https://github.com/intel/opencl-clang,"[freebsd12,netbsd9]"
"[devel/plan9port,plan9/plan9port]",https://github.com/9fans/plan9port,"[freebsd12,openbsd69]"
[devel/py-adb],https://github.com/google/python-adb,"[freebsd12,netbsd9]"
[devel/py-archinfo],https://github.com/angr/archinfo,"[freebsd12,netbsd9]"
[devel/py-bitarray],https://github.com/ilanschnell/bitarray,"[freebsd12,netbsd9]"
"[devel/py-breathe,textproc/py-breathe]",https://github.com/michaeljones/breathe,"[freebsd12,netbsd9]"
"[devel/py-ciso8601,time/py-ciso8601]",https://github.com/closeio/ciso8601,"[freebsd12,netbsd9]"
"[finance/ledger,productivity/ledger]",https://github.com/ledger/ledger,"[freebsd12,openbsd69]"
"[clrng,math/clrng]",https://github.com/clMathLibraries/clRNG,"[vcpkg,freebsd12]"
"[cmark,textproc/cmark]",https://github.com/commonmark/cmark,"[vcpkg,freebsd12,netbsd9,openbsd69]"
"[cmocka,devel/cmocka]",https://cmocka.org/,"[vcpkg,netbsd9]"
"[coin,graphics/Coin]",https://github.com/coin3d/coin,"[vcpkg,freebsd12]"
"[console-bridge,devel/ros-console_bridge]",https://github.com/ros/console_bridge,"[vcpkg,freebsd12]"
"[cppad,math/cppad]",https://github.com/coin-or/CppAD,"[vcpkg,freebsd12]"
"[cppunit,devel/cppunit]",https://www.freedesktop.org/wiki/Software/cppunit,"[vcpkg,netbsd9]"
"[cpr,www/cpr]",https://github.com/libcpr/cpr,"[vcpkg,freebsd12]"
"[ctemplate,textproc/google-ctemplate,devel/ctemplate]",https://github.com/OlafvdSpek/ctemplate,"[vcpkg,freebsd12,netbsd9]"
"[curl,www/curl]",https://curl.se/,"[vcpkg,netbsd9]"
"[dbow2,graphics/dbow2]",https://github.com/dorian3d/DBoW2,"[vcpkg,freebsd12]"
"[devil,graphics/devil]",https://github.com/DentonW/DevIL,"[vcpkg,freebsd12]"
"[discount,textproc/discount]",https://github.com/Orc/discount,"[vcpkg,freebsd12]"
"[embree2,embree3,graphics/embree]",https://github.com/embree/embree,"[vcpkg,freebsd12]"
"[faiss,math/py-faiss,math/faiss]",https://github.com/facebookresearch/faiss,"[vcpkg,freebsd12]"
"[fann,math/fann]",https://github.com/libfann/fann,"[vcpkg,openbsd69]"
"[fastcgi,www/fcgi]",https://fastcgi-archives.github.io/,"[vcpkg,netbsd9]"
"[fizz,security/fizz]",https://github.com/facebookincubator/fizz,"[vcpkg,freebsd12]"
"[flann,math/flann]",https://github.com/mariusmuja/flann,"[vcpkg,freebsd12]"
"[flatbuffers,devel/flatbuffers]",https://google.github.io/flatbuffers/,"[vcpkg,netbsd9]"
"[fltk,games/fltk-sudoku,x11/fltk,x11/fltk13]",https://www.fltk.org/,"[vcpkg,netbsd9]"
"[fluidsynth,audio/fluidsynth]",https://github.com/FluidSynth/fluidsynth,"[vcpkg,freebsd12]"
"[freetype,graphics/freetype,graphics/freetype2,fonts/ttf2pk,fonts/ttfdump]",https://www.freetype.org/,"[vcpkg,netbsd9]"
"[freetype-gl,graphics/freetype-gl]",https://github.com/rougier/freetype-gl,"[vcpkg,freebsd12]"
"[ftgl,graphics/ftgl]",https://github.com/frankheckenbach/ftgl,"[vcpkg,freebsd12,netbsd9]"
"[glbinding,graphics/glbinding]",https://github.com/cginternals/glbinding,"[vcpkg,freebsd12]"
"[glew,graphics/glew]",https://github.com/nigels-com/glew,"[vcpkg,netbsd9]"
"[glib,devel/glib,devel/glib2,devel/glib2-tools,devel/gdbus-codegen]",https://developer.gnome.org/glib/,"[vcpkg,netbsd9]"
"[gmmlib,multimedia/gmmlib]",https://github.com/intel/gmmlib,"[vcpkg,freebsd12]"
"[gperftools,devel/gperftools]",https://github.com/gperftools/gperftools,"[vcpkg,netbsd9]"
[devel/py-mock],https://github.com/testing-cabal/mock,"[freebsd12,netbsd9]"
"[devel/py-python-magic,sysutils/py-magic]",https://github.com/ahupp/python-magic,"[freebsd12,netbsd9]"
"[devel/py-pyusb,devel/pyusb]",https://github.com/pyusb/pyusb,"[freebsd12,openbsd69]"
[devel/py-rauth],https://github.com/litl/rauth,"[freebsd12,netbsd9]"
"[devel/py-raven,www/py-raven]",https://github.com/getsentry/raven-python,"[freebsd12,netbsd9]"
"[devel/py-rebulk,textproc/py-rebulk]",https://github.com/Toilal/rebulk,"[freebsd12,netbsd9]"
"[devel/py-reedsolo,converters/py-reedsolo]",https://github.com/tomerfiliba/reedsolomon,"[freebsd12,netbsd9]"
"[devel/py3c,lang/py-py3c]",https://github.com/encukou/py3c,"[freebsd12,netbsd9,openbsd69]"
[devel/samurai],https://github.com/michaelforney/samurai,"[freebsd12,netbsd9]"
[devel/sdl12-compat],https://github.com/libsdl-org/sdl12-compat,"[freebsd12,netbsd9]"
"[devel/spirv-llvm-translator,parallel/spirv-llvm-translator]",https://github.com/KhronosGroup/SPIRV-LLVM-Translator,"[freebsd12,netbsd9]"
[devel/tl-expected],https://github.com/TartanLlama/expected,"[freebsd12,netbsd9]"
[devel/unibilium],https://github.com/neovim/unibilium,"[freebsd12,netbsd9,openbsd69]"
[devel/universal-ctags],https://github.com/universal-ctags/ctags,"[freebsd12,openbsd69]"
[devel/uthash],https://github.com/troydhanson/uthash,"[freebsd12,openbsd69]"
"[devel/woff2,archivers/woff2]",https://github.com/google/woff2,"[freebsd12,openbsd69]"
[editors/editorconfig-core-c],https://github.com/editorconfig/editorconfig-core-c,"[freebsd12,openbsd69]"
[editors/featherpad],https://github.com/tsujan/FeatherPad,"[freebsd12,openbsd69]"
[editors/ghostwriter],https://github.com/wereturtle/ghostwriter,"[freebsd12,openbsd69]"
[editors/hexedit],https://github.com/pixel/hexedit,"[freebsd12,openbsd69]"
[editors/neovim-qt],https://github.com/equalsraf/neovim-qt,"[freebsd12,openbsd69]"
[editors/neovim],https://github.com/neovim/neovim,"[freebsd12,openbsd69]"
"[editors/nvi2,editors/nvi]",https://github.com/lichray/nvi2,"[freebsd12,netbsd9,openbsd69]"
"[games/NBlood,games/nblood]",https://github.com/nukeykt/NBlood,"[freebsd12,openbsd69]"
[games/abbayedesmorts],https://github.com/nevat/abbayedesmorts-gpl,"[freebsd12,netbsd9]"
[games/barony],https://github.com/TurningWheel/Barony,"[freebsd12,openbsd69]"
[games/bastet],https://github.com/fph/bastet,"[freebsd12,openbsd69]"
[games/braincurses],https://github.com/bderrly/braincurses,"[freebsd12,openbsd69]"
"[games/cataclysm-dda-tiles,games/cataclysm-dda]",https://github.com/CleverRaven/Cataclysm-DDA,"[freebsd12,openbsd69]"
"[games/corsix-th,games/corsixth]",https://github.com/CorsixTH/CorsixTH,"[freebsd12,netbsd9,openbsd69]"
"[games/cowsay,misc/cowsay]",https://github.com/tnalpgge/rank-amateur-cowsay,"[freebsd12,netbsd9,openbsd69]"
"[games/devilutionX,games/devilutionx]",https://github.com/diasurgical/devilutionX,"[freebsd12,netbsd9,openbsd69]"
[games/dhewm3],https://github.com/dhewm/dhewm3,"[freebsd12,openbsd69]"
[games/dustrac],https://github.com/juzzlin/DustRacing2D,"[freebsd12,openbsd69]"
"[games/easyrpg-player,games/easyrpg]",https://github.com/EasyRPG/Player,"[freebsd12,openbsd69]"
[games/endless-sky],https://github.com/endless-sky/endless-sky,"[freebsd12,openbsd69]"
[games/gti],https://github.com/rwos/gti,"[freebsd12,openbsd69]"
[games/freeblocks],https://github.com/dorkster/freeblocks,"[freebsd12,openbsd69]"
[games/gogrepo],https://github.com/eddie3/gogrepo,"[freebsd12,openbsd69]"
[games/gzdoom],https://github.com/coelckers/gzdoom,"[freebsd12,openbsd69]"
[games/hyperrogue],https://github.com/zenorogue/hyperrogue,"[freebsd12,openbsd69]"
[games/iortcw],https://github.com/iortcw/iortcw,"[freebsd12,netbsd9]"
"[games/jaggedalliance2,games/ja2-stracciatella]",https://github.com/ja2-stracciatella/ja2-stracciatella,"[freebsd12,openbsd69]"
[devel/qconf],https://github.com/psi-plus/qconf,"[freebsd12,netbsd9]"
[devel/qgit],https://github.com/tibirna/qgit,"[freebsd12,openbsd69]"
[devel/qjson],https://github.com/flavio/qjson,"[freebsd12,openbsd69]"
[devel/rebar],https://github.com/rebar/rebar,"[freebsd12,openbsd69]"
[games/qstat],https://github.com/multiplay/qstat,"[freebsd12,netbsd9,openbsd69]"
"[games/qwdtools,games/mvdsv]",https://github.com/deurk/mvdsv,"[freebsd12,openbsd69]"
[games/sdlpop],https://github.com/NagyD/SDLPoP,"[freebsd12,netbsd9,openbsd69]"
[games/shockolate],https://github.com/Interrupt/systemshock,"[freebsd12,openbsd69]"
[games/sl],https://github.com/mtoyoda/sl,"[freebsd12,openbsd69]"
[games/unknown-horizons],https://github.com/unknown-horizons/unknown-horizons,"[freebsd12,openbsd69]"
[games/vitetris],https://github.com/vicgeralds/vitetris,"[freebsd12,openbsd69]"
[games/vkquake],https://github.com/Novum/vkQuake,"[freebsd12,openbsd69]"
[games/vvvvvv],https://github.com/TerryCavanagh/VVVVVV,"[freebsd12,netbsd9]"
"[graphics/pdfpc,textproc/pdfpc]",https://github.com/pdfpc/pdfpc,"[freebsd12,openbsd69]"
"[graphics/pixd,misc/pixd]",https://github.com/FireyFly/pixd,"[freebsd12,netbsd9]"
[graphics/pqiv],https://github.com/phillipberndt/pqiv,"[freebsd12,openbsd69]"
"[graphics/py-opencolorio,graphics/opencolorio-tools,graphics/opencolorio,graphics/opencoloriov1]",https://github.com/AcademySoftwareFoundation/OpenColorIO,"[freebsd12,openbsd69]"
"[editors/tea,editors/teaqt]",https://github.com/psemiletov/tea-qt,"[freebsd12,openbsd69]"
[editors/texworks],https://github.com/TeXworks/texworks,"[freebsd12,openbsd69]"
[editors/vim],https://github.com/vim/vim,"[freebsd12,openbsd69]"
[editors/wordgrinder],https://github.com/davidgiven/wordgrinder,"[freebsd12,openbsd69]"
"[emulators/dolphin-emu,emulators/dolphin]",https://github.com/dolphin-emu/dolphin,"[freebsd12,openbsd69]"
"[emulators/dynamips-community,emulators/dynamips]",https://github.com/GNS3/dynamips,"[freebsd12,netbsd9]"
[emulators/emulationstation],https://github.com/RetroPie/EmulationStation,"[freebsd12,netbsd9]"
"[emulators/libretro-ppsspp,emulators/ppsspp-qt5,emulators/ppsspp]",https://github.com/hrydgard/ppsspp,"[freebsd12,openbsd69]"
"[emulators/mame,emulators/mess]",https://github.com/mamedev/mame,"[freebsd12,openbsd69]"
[emulators/mgba],https://github.com/mgba-emu/mgba,"[freebsd12,openbsd69]"
"[emulators/open-vm-tools,sysutils/open-vm-tools]",https://github.com/vmware/open-vm-tools,"[freebsd12,netbsd9]"
"[emulators/riscv-isa-sim,emulators/spike]",https://github.com/riscv/riscv-isa-sim,"[freebsd12,openbsd69]"
[emulators/sameboy],https://github.com/LIJI32/SameBoy,"[freebsd12,openbsd69]"
"[emulators/snes9x-gtk,emulators/snes9x]",https://github.com/snes9xgit/snes9x,"[freebsd12,openbsd69]"
"[korean/fcitx5-hangul,inputmethod/fcitx5-hangul]",https://github.com/fcitx/fcitx5-hangul,"[freebsd12,netbsd9]"
"[lang/elixir-devel,lang/elixir]",https://github.com/elixir-lang/elixir,"[freebsd12,openbsd69]"
[lang/fsharp],https://github.com/fsharp/fsharp,"[freebsd12,openbsd69]"
[lang/gravity],https://github.com/marcobambini/gravity,"[freebsd12,openbsd69]"
[lang/janet],https://github.com/janet-lang/janet,"[freebsd12,openbsd69]"
[lang/jpm],https://github.com/janet-lang/jpm,"[freebsd12,netbsd9]"
[games/liblcf],https://github.com/EasyRPG/liblcf,"[freebsd12,openbsd69]"
"[games/libretro-gw,emulators/gw-libretro]",https://github.com/libretro/gw-libretro,"[freebsd12,openbsd69]"
"[games/libretro-paralleln64,emulators/libretro-parallel-n64]",https://github.com/libretro/parallel-n64,"[freebsd12,netbsd9]"
[games/lwjgl],https://github.com/LWJGL/lwjgl,"[freebsd12,openbsd69]"
[games/nbsdgames],https://github.com/abakh/nbsdgames,"[freebsd12,netbsd9]"
"[games/nxengine,games/nxengine-evo]",https://github.com/nxengine/nxengine-evo,"[freebsd12,netbsd9]"
[games/openjazz],https://github.com/AlisterT/openjazz,"[freebsd12,openbsd69]"
[games/openjk],https://github.com/JACoders/OpenJK,"[freebsd12,netbsd9,openbsd69]"
[games/openmw],https://github.com/OpenMW/openmw,"[freebsd12,openbsd69]"
[games/opentyrian],https://github.com/opentyrian/opentyrian,"[freebsd12,openbsd69]"
[games/pioneer],https://github.com/pioneerspacesim/pioneer,"[freebsd12,openbsd69]"
"[games/py-fife,games/fifengine]",https://github.com/fifengine/fifengine,"[freebsd12,openbsd69]"
[mail/postsrsd],https://github.com/roehling/postsrsd,"[freebsd12,netbsd9]"
[mail/rmilter],https://github.com/vstakhov/rmilter,"[freebsd12,openbsd69]"
"[mail/roundcube-html5_notifier,mail/rcube-html5-notifier]",https://github.com/stremlau/html5_notifier,"[freebsd12,openbsd69]"
"[mail/roundcube-yubikey_auth,mail/rcube-yubikey-plugin]",https://github.com/northox/roundcube-yubikey-plugin,"[freebsd12,openbsd69]"
[mail/spampd],https://github.com/mpaperno/spampd,"[freebsd12,openbsd69]"
[games/xlennart],https://github.com/Xylemon/xlennart,"[freebsd12,netbsd9,openbsd69]"
[games/xmoto],https://github.com/xmoto/xmoto,"[freebsd12,openbsd69]"
"[graphics/ampasCTL,graphics/ctl]",https://github.com/ampas/CTL,"[freebsd12,openbsd69]"
[graphics/bonzomatic],https://github.com/Gargaj/Bonzomatic,"[freebsd12,openbsd69]"
[graphics/cadubi],https://github.com/statico/cadubi,"[freebsd12,openbsd69]"
[graphics/drawing],https://github.com/maoschanz/drawing,"[freebsd12,netbsd9]"
"[graphics/gpxsee,geo/gpxsee]",https://github.com/tumic0/GPXSee,"[freebsd12,openbsd69]"
"[graphics/intel-backlight,sysutils/intel-backlight]",https://github.com/FreeBSDDesktop/intel_backlight_fbsd,"[freebsd12,netbsd9]"
[graphics/kcolorpicker],https://github.com/ksnip/kColorPicker,"[freebsd12,openbsd69]"
[graphics/kimageannotator],https://github.com/ksnip/kImageAnnotator,"[freebsd12,openbsd69]"
[graphics/ksnip],https://github.com/ksnip/ksnip,"[freebsd12,openbsd69]"
[graphics/scrot],https://github.com/resurrecting-open-source-projects/scrot,"[freebsd12,netbsd9]"
"[graphics/tiled,editors/tiled]",https://github.com/bjorn/tiled,"[freebsd12,openbsd69]"
"[graphics/ttyplot,sysutils/ttyplot]",https://github.com/tenox7/ttyplot,"[freebsd12,openbsd69]"
[graphics/tumble],https://github.com/brouhaha/tumble,"[freebsd12,openbsd69]"
[graphics/vulkan-tools],https://github.com/KhronosGroup/Vulkan-Tools,"[freebsd12,openbsd69]"
"[graphics/xournalpp,editors/xournalpp]",https://github.com/xournalpp/xournalpp,"[freebsd12,netbsd9]"
"[irc/bitlbee-discord,chat/bitlbee-discord]",https://github.com/sm00th/bitlbee-discord,"[freebsd12,netbsd9]"
"[irc/bitlbee-mastodon,net/bitlbee-mastodon]",https://github.com/kensanata/bitlbee-mastodon,"[freebsd12,openbsd69]"
"[irc/irssi-icb,net/irssi-icb]",https://github.com/mglocker/irssi-icb,"[freebsd12,openbsd69]"
"[irc/srain,net/srain]",https://github.com/SrainApp/srain,"[freebsd12,openbsd69]"
"[japanese/dbskkd-cdb,inputmethod/dbskkd-cdb]",https://github.com/jj1bdx/dbskkd-cdb,"[freebsd12,netbsd9]"
"[japanese/fcitx5-anthy,inputmethod/fcitx5-anthy]",https://github.com/fcitx/fcitx5-anthy,"[freebsd12,netbsd9]"
[japanese/less],https://github.com/hrs-allbsd/less,"[freebsd12,openbsd69]"
"[lang/libobjc2,devel/gnustep-objc]",https://github.com/gnustep/libobjc2,"[freebsd12,netbsd9]"
[lang/picoc],https://github.com/zsaleeba/picoc,"[freebsd12,netbsd9]"
[lang/ponyc],https://github.com/ponylang/ponyc,"[freebsd12,openbsd69]"
[lang/tcc],https://github.com/TinyCC/tinycc,"[freebsd12,openbsd69]"
"[lang/v8-beta,lang/v8,lang/libv8]",https://github.com/v8/v8,"[freebsd12,openbsd69]"
[mail/dbmail],https://github.com/dbmail/dbmail,"[freebsd12,netbsd9]"
[mail/imapfilter],https://github.com/lefcha/imapfilter,"[freebsd12,openbsd69]"
[mail/imapsync],https://github.com/imapsync/imapsync,"[freebsd12,openbsd69]"
[mail/libetpan],https://github.com/dinhviethoa/libetpan,"[freebsd12,openbsd69]"
"[mail/libvmime,devel/libvmime]",https://github.com/kisli/vmime,"[freebsd12,openbsd69]"
[mail/mailest],https://github.com/yasuoka/mailest,"[freebsd12,openbsd69]"
[mail/neomutt],https://github.com/neomutt/neomutt,"[freebsd12,openbsd69]"
[graphics/libdmtx],https://github.com/dmtx/libdmtx,"[freebsd12,netbsd9]"
[graphics/libplacebo],https://github.com/haasn/libplacebo,"[freebsd12,openbsd69]"
"[graphics/maim,x11/maim]",https://github.com/naelstrof/maim,"[freebsd12,netbsd9,openbsd69]"
[graphics/nomacs],https://github.com/nomacs/nomacs,"[freebsd12,openbsd69]"
"[math/py-keras-applications,math/py-Keras-Applications]",https://github.com/keras-team/keras-applications,"[freebsd12,netbsd9]"
"[math/py-keras-preprocessing,math/py-Keras-Preprocessing]",https://github.com/keras-team/keras-preprocessing,"[freebsd12,netbsd9]"
"[math/stp,devel/stp]",https://github.com/stp/stp,"[freebsd12,openbsd69]"
[math/py-pymc3],https://github.com/pymc-devs/pymc3,"[freebsd12,netbsd9]"
"[japanese/uim-anthy,textproc/uim,textproc/uim-el,textproc/uim-gtk,textproc/uim-gtk3,textproc/uim-m17nlib,textproc/uim-qt5,inputmethod/uim-chewing]",https://github.com/uim/uim,"[freebsd12,netbsd9]"
"[multimedia/get_iplayer,net/get_iplayer]",https://github.com/get-iplayer/get_iplayer,"[freebsd12,netbsd9,openbsd69]"
[multimedia/gnome-twitch],https://github.com/vinszent/gnome-twitch,"[freebsd12,openbsd69]"
"[multimedia/gpodder,net/gpodder]",https://github.com/gpodder/gpodder,"[freebsd12,openbsd69]"
"[multimedia/gstreamer1-transcoder,multimedia/gst-plugins1-transcoder]",https://github.com/pitivi/gst-transcoder,"[freebsd12,netbsd9]"
"[multimedia/libva-glx,multimedia/libva]",https://github.com/intel/libva,"[freebsd12,netbsd9]"
[multimedia/motion],https://github.com/Motion-Project/motion,"[freebsd12,openbsd69]"
[multimedia/mpv],https://github.com/mpv-player/mpv,"[freebsd12,openbsd69]"
[multimedia/omxplayer],https://github.com/popcornmix/omxplayer,"[freebsd12,netbsd9]"
[multimedia/openh264],https://github.com/cisco/openh264,"[freebsd12,netbsd9]"
[multimedia/shotcut],https://github.com/mltframework/shotcut,"[freebsd12,openbsd69]"
[math/4ti2],https://github.com/4ti2/4ti2,"[freebsd12,openbsd69]"
[math/arpack-ng],https://github.com/opencollab/arpack-ng,"[freebsd12,netbsd9]"
[math/galculator],https://github.com/galculator/galculator,"[freebsd12,openbsd69]"
"[math/gh-bc,math/bc-gh]",https://github.com/gavinhoward/bc,"[freebsd12,netbsd9]"
"[math/mdal,geo/mdal]",https://github.com/lutraconsulting/MDAL,"[freebsd12,openbsd69]"
[math/moo],https://github.com/raylai/moo,"[freebsd12,openbsd69]"
[math/ocaml-num],https://github.com/ocaml/num,"[freebsd12,openbsd69]"
[math/ocaml-zarith],https://github.com/ocaml/Zarith,"[freebsd12,netbsd9,openbsd69]"
"[net-p2p/litecoin-daemon,net-p2p/litecoin-utils,net-p2p/litecoin,net/litecoin]",https://github.com/litecoin-project/litecoin,"[freebsd12,openbsd69]"
"[net-p2p/mktorrent,net/mktorrent]",https://github.com/Rudde/mktorrent,"[freebsd12,openbsd69]"
[net/6tunnel],https://github.com/wojtekka/6tunnel,"[freebsd12,netbsd9]"
[net/bmon],https://github.com/tgraf/bmon,"[freebsd12,netbsd9]"
"[net/go-cs,sysutils/go-cs]",https://github.com/akosela/go-cs,"[freebsd12,openbsd69]"
"[net/grive2,sysutils/grive2]",https://github.com/vitalif/grive2,"[freebsd12,openbsd69]"
[net/h323plus],https://github.com/willamowius/h323plus,"[freebsd12,openbsd69]"
"[misc/cldr-emoji-annotation,textproc/cldr-emoji-annotation]",https://github.com/fujiwarat/cldr-emoji-annotation,"[freebsd12,netbsd9]"
"[misc/ddate,time/ddate]",https://github.com/bo0ts/ddate,"[freebsd12,netbsd9]"
[misc/hwdata],https://github.com/vcrhonek/hwdata,"[freebsd12,openbsd69]"
"[misc/libpostal,geo/libpostal]",https://github.com/openvenues/libpostal,"[freebsd12,openbsd69]"
"[misc/mdp,textproc/mdp]",https://github.com/visit1985/mdp,"[freebsd12,openbsd69]"
"[net-im/libmesode,chat/libmesode,net/libmesode]",https://github.com/boothj5/libmesode,"[freebsd12,netbsd9,openbsd69]"
"[net-im/matterircd,chat/matterircd]",https://github.com/42wim/matterircd,"[freebsd12,netbsd9]"
"[net-im/tox,net/toxcore]",https://github.com/TokTok/c-toxcore,"[freebsd12,openbsd69]"
"[net-im/pidgin-skypeweb,net/pidgin-skypeweb]",https://github.com/EionRobb/skype4pidgin,"[freebsd12,openbsd69]"
"[net-im/pidgin-window_merge,net/pidgin-window-merge]",https://github.com/dm0-/window_merge,"[freebsd12,openbsd69]"
"[net-im/purple-rocketchat,net/purple-rocketchat]",https://github.com/EionRobb/purple-rocketchat,"[freebsd12,openbsd69]"
"[net-im/py-matrix-synapse,net/synapse]",https://github.com/matrix-org/synapse,"[freebsd12,openbsd69]"
"[net-im/sayaka,net/sayaka]",https://github.com/isaki68k/sayaka,"[freebsd12,netbsd9]"
"[net-im/sendxmpp,net/sendxmpp]",https://github.com/lhost/sendxmpp,"[freebsd12,openbsd69]"
"[net-mgmt/bgpq3,net/bgpq3]",https://github.com/snar/bgpq3,"[freebsd12,openbsd69]"
"[net-mgmt/bgpq4,net/bgpq4]",https://github.com/bgp/bgpq4,"[freebsd12,openbsd69]"
"[net-mgmt/blackbox_exporter,sysutils/blackbox_exporter]",https://github.com/prometheus/blackbox_exporter,"[freebsd12,openbsd69]"
"[net-mgmt/fastnetmon,net/fastnetmon]",https://github.com/pavel-odintsov/fastnetmon,"[freebsd12,openbsd69]"
"[net-mgmt/flow-tools,net/flow-tools]",https://github.com/5u623l20/flow-tools,"[freebsd12,openbsd69]"
"[net-mgmt/librenms,net/librenms]",https://github.com/librenms/librenms,"[freebsd12,openbsd69]"
"[net-mgmt/mysqld_exporter,databases/mysqld_exporter]",https://github.com/prometheus/mysqld_exporter,"[freebsd12,netbsd9]"
"[net-mgmt/nfdump,net/nfdump]",https://github.com/phaag/nfdump,"[freebsd12,openbsd69]"
"[net-mgmt/prometheus1,net-mgmt/prometheus2,sysutils/prometheus]",https://github.com/prometheus/prometheus,"[freebsd12,openbsd69]"
"[net-mgmt/promscale,databases/promscale]",https://github.com/timescale/promscale,"[freebsd12,netbsd9]"
"[net-mgmt/py-prometheus-client,net/py-prometheus_client]",https://github.com/prometheus/client_python,"[freebsd12,netbsd9]"
"[net-mgmt/riemann-c-client,sysutils/riemann-c-client]",https://github.com/algernon/riemann-c-client,"[freebsd12,openbsd69]"
"[net/kube-controller-manager,net/kube-scheduler,sysutils/kubectl]",https://github.com/kubernetes/kubernetes,"[freebsd12,openbsd69]"
"[net/libiscsi,devel/libiscsi]",https://github.com/sahlberg/libiscsi,"[freebsd12,netbsd9,openbsd69]"
[net/libsignal-protocol-c],https://github.com/signalapp/libsignal-protocol-c,"[freebsd12,openbsd69]"
"[net/mtr-nox11,net/mtr]",https://github.com/traviscross/mtr,"[freebsd12,openbsd69]"
[net/nanomsg],https://github.com/nanomsg/nanomsg,"[freebsd12,openbsd69]"
[net/ntopng],https://github.com/ntop/ntopng,"[freebsd12,openbsd69]"
"[net/nyancat,misc/nyancat]",https://github.com/klange/nyancat,"[freebsd12,openbsd69]"
[net/openrsync],https://github.com/kristapsdz/openrsync,"[freebsd12,netbsd9]"
"[multimedia/QtAV,multimedia/qtav]",https://github.com/wang-bin/QtAV,"[freebsd12,openbsd69]"
[multimedia/aom],https://github.com/jbeich/aom,"[freebsd12,openbsd69]"
"[net/phpldapadmin,www/phpldapadmin]",https://github.com/leenooks/phpLDAPadmin,"[freebsd12,openbsd69]"
"[net/py-aiohttp-socks,www/py-aiohttp-socks]",https://github.com/romis2012/aiohttp-socks,"[freebsd12,netbsd9]"
"[net/py-cloudflare-scrape,www/py-cfscrape]",https://github.com/Anorov/cloudflare-scrape,"[freebsd12,netbsd9]"
"[net/py-httpstat,net/httpstat]",https://github.com/reorx/httpstat,"[freebsd12,netbsd9]"
[net/py-ifaddr],https://github.com/pydron/ifaddr,"[freebsd12,netbsd9]"
[net/py-tweepy],https://github.com/tweepy/tweepy,"[freebsd12,netbsd9]"
[net/py-zeroconf],https://github.com/jstasiak/python-zeroconf,"[freebsd12,netbsd9]"
"[net/rclone-browser,sysutils/rclone-browser]",https://github.com/kapitainsky/RcloneBrowser,"[freebsd12,openbsd69]"
"[net/reaver,security/reaver]",https://github.com/t6x/reaver-wps-fork-t6x,"[freebsd12,openbsd69]"
"[net/rtptools,mbone/rtptools]",https://github.com/irtlab/rtptools,"[freebsd12,netbsd9]"
[print/pdfarranger],https://github.com/pdfarranger/pdfarranger,"[freebsd12,openbsd69]"
"[science/py-netCDF4,math/py-netCDF4]",https://github.com/Unidata/netcdf4-python,"[freebsd12,netbsd9]"
"[science/py-pydicom,biology/py-pydicom]",https://github.com/pydicom/pydicom,"[freebsd12,netbsd9]"
"[security/pam_google_authenticator,security/google-authenticator]",https://github.com/google/google-authenticator-libpam,"[freebsd12,netbsd9]"
[security/pam_ssh_agent_auth],https://github.com/jbeverly/pam_ssh_agent_auth,"[freebsd12,netbsd9]"
[security/py-acme-tiny],https://github.com/diafygi/acme-tiny,"[freebsd12,netbsd9]"
"[security/py-ailment,devel/py-ailment]",https://github.com/angr/ailment,"[freebsd12,netbsd9]"
[security/py-cybox],https://github.com/CybOXProject/python-cybox,"[freebsd12,netbsd9]"
"[net/shmux,sysutils/shmux]",https://github.com/shmux/shmux,"[freebsd12,netbsd9]"
"[net/sqtop,www/sqtop]",https://github.com/paleg/sqtop,"[freebsd12,netbsd9,openbsd69]"
[net/tcpslice],https://github.com/the-tcpdump-group/tcpslice,"[freebsd12,openbsd69]"
[net/tcptraceroute],https://github.com/mct/tcptraceroute,"[freebsd12,netbsd9]"
"[net/tigervnc-server,net/tigervnc-viewer,x11/tigervnc]",https://github.com/TigerVNC/tigervnc,"[freebsd12,openbsd69]"
"[net/unison,net/unison248,net/unison251]",https://github.com/bcpierce00/unison,"[freebsd12,netbsd9]"
"[net/x11vnc,x11/x11vnc]",https://github.com/LibVNC/x11vnc,"[freebsd12,openbsd69]"
[print/cups],https://github.com/OpenPrinting/cups,"[freebsd12,openbsd69]"
[print/indexinfo],https://github.com/bapt/indexinfo,"[freebsd12,netbsd9]"
"[print/latex-biber,print/p5-biblatex-biber]",https://github.com/plk/biber,"[freebsd12,netbsd9]"
