packages,url
"[{""manager"":freebsd12,""name"":devel/py-archinfo},{""manager"":netbsd9,""name"":devel/py-archinfo}]",https://github.com/angr/archinfo
"[{""manager"":freebsd12,""name"":devel/py-bitarray},{""manager"":netbsd9,""name"":devel/py-bitarray}]",https://github.com/ilanschnell/bitarray
"[{""manager"":freebsd12,""name"":devel/py-breathe},{""manager"":netbsd9,""name"":textproc/py-breathe}]",https://github.com/michaeljones/breathe
"[{""manager"":freebsd12,""name"":devel/py-ciso8601},{""manager"":netbsd9,""name"":time/py-ciso8601}]",https://github.com/closeio/ciso8601
"[{""manager"":freebsd12,""name"":devel/py-python-magic},{""manager"":netbsd9,""name"":sysutils/py-magic}]",https://github.com/ahupp/python-magic
"[{""manager"":freebsd12,""name"":devel/py-pyusb},{""manager"":openbsd69,""name"":devel/pyusb}]",https://github.com/pyusb/pyusb
"[{""manager"":freebsd12,""name"":devel/py-rauth},{""manager"":netbsd9,""name"":devel/py-rauth}]",https://github.com/litl/rauth
"[{""manager"":freebsd12,""name"":devel/py-raven},{""manager"":netbsd9,""name"":www/py-raven}]",https://github.com/getsentry/raven-python
"[{""manager"":freebsd12,""name"":devel/py-rebulk},{""manager"":netbsd9,""name"":textproc/py-rebulk}]",https://github.com/Toilal/rebulk
"[{""manager"":freebsd12,""name"":devel/py-reedsolo},{""manager"":netbsd9,""name"":converters/py-reedsolo}]",https://github.com/tomerfiliba/reedsolomon
"[{""manager"":freebsd12,""name"":devel/py3c},{""manager"":netbsd9,""name"":lang/py-py3c},{""manager"":openbsd69,""name"":devel/py3c}]",https://github.com/encukou/py3c
"[{""manager"":freebsd12,""name"":devel/qconf},{""manager"":netbsd9,""name"":devel/qconf}]",https://github.com/psi-plus/qconf
"[{""manager"":freebsd12,""name"":devel/qgit},{""manager"":openbsd69,""name"":devel/qgit}]",https://github.com/tibirna/qgit
"[{""manager"":freebsd12,""name"":devel/qjson},{""manager"":openbsd69,""name"":devel/qjson}]",https://github.com/flavio/qjson
"[{""manager"":freebsd12,""name"":devel/samurai},{""manager"":netbsd9,""name"":devel/samurai}]",https://github.com/michaelforney/samurai
"[{""manager"":freebsd12,""name"":devel/sdl12-compat},{""manager"":netbsd9,""name"":devel/sdl12-compat}]",https://github.com/libsdl-org/sdl12-compat
"[{""manager"":freebsd12,""name"":devel/spirv-llvm-translator},{""manager"":netbsd9,""name"":parallel/spirv-llvm-translator}]",https://github.com/KhronosGroup/SPIRV-LLVM-Translator
"[{""manager"":freebsd12,""name"":devel/tl-expected},{""manager"":netbsd9,""name"":devel/tl-expected}]",https://github.com/TartanLlama/expected
"[{""manager"":freebsd12,""name"":devel/unibilium},{""manager"":netbsd9,""name"":devel/unibilium},{""manager"":openbsd69,""name"":devel/unibilium}]",https://github.com/neovim/unibilium
"[{""manager"":freebsd12,""name"":devel/universal-ctags},{""manager"":openbsd69,""name"":devel/universal-ctags}]",https://github.com/universal-ctags/ctags
"[{""manager"":freebsd12,""name"":devel/uthash},{""manager"":openbsd69,""name"":devel/uthash}]",https://github.com/troydhanson/uthash
"[{""manager"":freebsd12,""name"":devel/woff2},{""manager"":openbsd69,""name"":archivers/woff2}]",https://github.com/google/woff2
"[{""manager"":freebsd12,""name"":editors/editorconfig-core-c},{""manager"":openbsd69,""name"":editors/editorconfig-core-c}]",https://github.com/editorconfig/editorconfig-core-c
"[{""manager"":freebsd12,""name"":editors/featherpad},{""manager"":openbsd69,""name"":editors/featherpad}]",https://github.com/tsujan/FeatherPad
"[{""manager"":freebsd12,""name"":editors/ghostwriter},{""manager"":openbsd69,""name"":editors/ghostwriter}]",https://github.com/wereturtle/ghostwriter
"[{""manager"":freebsd12,""name"":editors/hexedit},{""manager"":openbsd69,""name"":editors/hexedit}]",https://github.com/pixel/hexedit
"[{""manager"":freebsd12,""name"":games/nxengine},{""manager"":netbsd9,""name"":games/nxengine-evo}]",https://github.com/nxengine/nxengine-evo
"[{""manager"":freebsd12,""name"":games/openjazz},{""manager"":openbsd69,""name"":games/openjazz}]",https://github.com/AlisterT/openjazz
"[{""manager"":freebsd12,""name"":games/openjk},{""manager"":netbsd9,""name"":games/openjk},{""manager"":openbsd69,""name"":games/openjk}]",https://github.com/JACoders/OpenJK
"[{""manager"":freebsd12,""name"":games/openmw},{""manager"":openbsd69,""name"":games/openmw}]",https://github.com/OpenMW/openmw
"[{""manager"":freebsd12,""name"":games/opentyrian},{""manager"":openbsd69,""name"":games/opentyrian}]",https://github.com/opentyrian/opentyrian
"[{""manager"":freebsd12,""name"":games/pioneer},{""manager"":openbsd69,""name"":games/pioneer}]",https://github.com/pioneerspacesim/pioneer
"[{""manager"":freebsd12,""name"":games/py-fife},{""manager"":openbsd69,""name"":games/fifengine}]",https://github.com/fifengine/fifengine
"[{""manager"":freebsd12,""name"":games/qstat},{""manager"":netbsd9,""name"":games/qstat},{""manager"":openbsd69,""name"":games/qstat}]",https://github.com/multiplay/qstat
"[{""manager"":freebsd12,""name"":games/qwdtools},{""manager"":freebsd12,""name"":games/mvdsv},{""manager"":openbsd69,""name"":games/mvdsv}]",https://github.com/deurk/mvdsv
"[{""manager"":freebsd12,""name"":games/sdlpop},{""manager"":netbsd9,""name"":games/sdlpop},{""manager"":openbsd69,""name"":games/sdlpop}]",https://github.com/NagyD/SDLPoP
"[{""manager"":freebsd12,""name"":games/shockolate},{""manager"":openbsd69,""name"":games/shockolate}]",https://github.com/Interrupt/systemshock
"[{""manager"":freebsd12,""name"":games/sl},{""manager"":openbsd69,""name"":games/sl}]",https://github.com/mtoyoda/sl
"[{""manager"":freebsd12,""name"":games/unknown-horizons},{""manager"":openbsd69,""name"":games/unknown-horizons}]",https://github.com/unknown-horizons/unknown-horizons
"[{""manager"":freebsd12,""name"":games/vitetris},{""manager"":openbsd69,""name"":games/vitetris}]",https://github.com/vicgeralds/vitetris
"[{""manager"":freebsd12,""name"":games/vkquake},{""manager"":openbsd69,""name"":games/vkquake}]",https://github.com/Novum/vkQuake
"[{""manager"":freebsd12,""name"":games/vvvvvv},{""manager"":netbsd9,""name"":games/vvvvvv}]",https://github.com/TerryCavanagh/VVVVVV
"[{""manager"":freebsd12,""name"":games/xlennart},{""manager"":netbsd9,""name"":games/xlennart},{""manager"":openbsd69,""name"":games/xlennart}]",https://github.com/Xylemon/xlennart
"[{""manager"":freebsd12,""name"":games/xmoto},{""manager"":openbsd69,""name"":games/xmoto}]",https://github.com/xmoto/xmoto
"[{""manager"":freebsd12,""name"":japanese/uim-anthy},{""manager"":freebsd12,""name"":textproc/uim},{""manager"":freebsd12,""name"":textproc/uim-el},{""manager"":freebsd12,""name"":textproc/uim-gtk},{""manager"":freebsd12,""name"":textproc/uim-gtk3},{""manager"":freebsd12,""name"":textproc/uim-m17nlib},{""manager"":freebsd12,""name"":textproc/uim-qt5},{""manager"":netbsd9,""name"":inputmethod/uim-chewing}]",https://github.com/uim/uim
"[{""manager"":freebsd12,""name"":korean/fcitx5-hangul},{""manager"":netbsd9,""name"":inputmethod/fcitx5-hangul}]",https://github.com/fcitx/fcitx5-hangul
"[{""manager"":freebsd12,""name"":lang/elixir-devel},{""manager"":freebsd12,""name"":lang/elixir},{""manager"":openbsd69,""name"":lang/elixir}]",https://github.com/elixir-lang/elixir
"[{""manager"":freebsd12,""name"":lang/fsharp},{""manager"":openbsd69,""name"":lang/fsharp}]",https://github.com/fsharp/fsharp
"[{""manager"":freebsd12,""name"":games/NBlood},{""manager"":openbsd69,""name"":games/nblood}]",https://github.com/nukeykt/NBlood
"[{""manager"":freebsd12,""name"":games/abbayedesmorts},{""manager"":netbsd9,""name"":games/abbayedesmorts}]",https://github.com/nevat/abbayedesmorts-gpl
"[{""manager"":freebsd12,""name"":games/barony},{""manager"":openbsd69,""name"":games/barony}]",https://github.com/TurningWheel/Barony
"[{""manager"":freebsd12,""name"":games/bastet},{""manager"":openbsd69,""name"":games/bastet}]",https://github.com/fph/bastet
"[{""manager"":freebsd12,""name"":games/braincurses},{""manager"":openbsd69,""name"":games/braincurses}]",https://github.com/bderrly/braincurses
"[{""manager"":freebsd12,""name"":games/cataclysm-dda-tiles},{""manager"":freebsd12,""name"":games/cataclysm-dda},{""manager"":openbsd69,""name"":games/cataclysm-dda}]",https://github.com/CleverRaven/Cataclysm-DDA
"[{""manager"":freebsd12,""name"":games/corsix-th},{""manager"":netbsd9,""name"":games/corsix-th},{""manager"":openbsd69,""name"":games/corsixth}]",https://github.com/CorsixTH/CorsixTH
"[{""manager"":freebsd12,""name"":games/cowsay},{""manager"":netbsd9,""name"":misc/cowsay},{""manager"":openbsd69,""name"":games/cowsay}]",https://github.com/tnalpgge/rank-amateur-cowsay
"[{""manager"":freebsd12,""name"":games/devilutionX},{""manager"":netbsd9,""name"":games/devilutionx},{""manager"":openbsd69,""name"":games/devilutionx}]",https://github.com/diasurgical/devilutionX
"[{""manager"":freebsd12,""name"":games/dhewm3},{""manager"":openbsd69,""name"":games/dhewm3}]",https://github.com/dhewm/dhewm3
"[{""manager"":freebsd12,""name"":games/dustrac},{""manager"":openbsd69,""name"":games/dustrac}]",https://github.com/juzzlin/DustRacing2D
"[{""manager"":freebsd12,""name"":games/easyrpg-player},{""manager"":openbsd69,""name"":games/easyrpg}]",https://github.com/EasyRPG/Player
"[{""manager"":freebsd12,""name"":games/endless-sky},{""manager"":openbsd69,""name"":games/endless-sky}]",https://github.com/endless-sky/endless-sky
"[{""manager"":freebsd12,""name"":games/gti},{""manager"":openbsd69,""name"":games/gti}]",https://github.com/rwos/gti
"[{""manager"":freebsd12,""name"":games/freeblocks},{""manager"":openbsd69,""name"":games/freeblocks}]",https://github.com/dorkster/freeblocks
"[{""manager"":freebsd12,""name"":games/gogrepo},{""manager"":openbsd69,""name"":games/gogrepo}]",https://github.com/eddie3/gogrepo
"[{""manager"":freebsd12,""name"":games/gzdoom},{""manager"":openbsd69,""name"":games/gzdoom}]",https://github.com/coelckers/gzdoom
"[{""manager"":freebsd12,""name"":games/hyperrogue},{""manager"":openbsd69,""name"":games/hyperrogue}]",https://github.com/zenorogue/hyperrogue
"[{""manager"":freebsd12,""name"":games/iortcw},{""manager"":netbsd9,""name"":games/iortcw}]",https://github.com/iortcw/iortcw
"[{""manager"":freebsd12,""name"":games/jaggedalliance2},{""manager"":openbsd69,""name"":games/ja2-stracciatella}]",https://github.com/ja2-stracciatella/ja2-stracciatella
"[{""manager"":freebsd12,""name"":games/liblcf},{""manager"":openbsd69,""name"":games/liblcf}]",https://github.com/EasyRPG/liblcf
"[{""manager"":freebsd12,""name"":graphics/nomacs},{""manager"":openbsd69,""name"":graphics/nomacs}]",https://github.com/nomacs/nomacs
"[{""manager"":freebsd12,""name"":graphics/opencolorio-tools},{""manager"":freebsd12,""name"":graphics/opencolorio},{""manager"":freebsd12,""name"":graphics/opencoloriov1},{""manager"":freebsd12,""name"":graphics/py-opencolorio},{""manager"":openbsd69,""name"":graphics/opencolorio}]",https://github.com/AcademySoftwareFoundation/OpenColorIO
"[{""manager"":freebsd12,""name"":graphics/pdfpc},{""manager"":openbsd69,""name"":textproc/pdfpc}]",https://github.com/pdfpc/pdfpc
"[{""manager"":freebsd12,""name"":graphics/pixd},{""manager"":netbsd9,""name"":misc/pixd}]",https://github.com/FireyFly/pixd
"[{""manager"":freebsd12,""name"":graphics/pqiv},{""manager"":openbsd69,""name"":graphics/pqiv}]",https://github.com/phillipberndt/pqiv
"[{""manager"":freebsd12,""name"":graphics/scrot},{""manager"":netbsd9,""name"":graphics/scrot}]",https://github.com/resurrecting-open-source-projects/scrot
"[{""manager"":freebsd12,""name"":graphics/tiled},{""manager"":openbsd69,""name"":editors/tiled}]",https://github.com/bjorn/tiled
"[{""manager"":freebsd12,""name"":graphics/ttyplot},{""manager"":openbsd69,""name"":sysutils/ttyplot}]",https://github.com/tenox7/ttyplot
"[{""manager"":freebsd12,""name"":graphics/tumble},{""manager"":openbsd69,""name"":graphics/tumble}]",https://github.com/brouhaha/tumble
"[{""manager"":freebsd12,""name"":devel/rebar},{""manager"":openbsd69,""name"":devel/rebar}]",https://github.com/rebar/rebar
"[{""manager"":freebsd12,""name"":mail/postsrsd},{""manager"":netbsd9,""name"":mail/postsrsd}]",https://github.com/roehling/postsrsd
"[{""manager"":freebsd12,""name"":mail/rmilter},{""manager"":openbsd69,""name"":mail/rmilter}]",https://github.com/vstakhov/rmilter
"[{""manager"":freebsd12,""name"":mail/roundcube-html5_notifier},{""manager"":openbsd69,""name"":mail/rcube-html5-notifier}]",https://github.com/stremlau/html5_notifier
"[{""manager"":freebsd12,""name"":mail/roundcube-yubikey_auth},{""manager"":openbsd69,""name"":mail/rcube-yubikey-plugin}]",https://github.com/northox/roundcube-yubikey-plugin
"[{""manager"":freebsd12,""name"":mail/spampd},{""manager"":openbsd69,""name"":mail/spampd}]",https://github.com/mpaperno/spampd
"[{""manager"":freebsd12,""name"":math/4ti2},{""manager"":openbsd69,""name"":math/4ti2}]",https://github.com/4ti2/4ti2
"[{""manager"":freebsd12,""name"":math/py-keras-applications},{""manager"":netbsd9,""name"":math/py-Keras-Applications}]",https://github.com/keras-team/keras-applications
"[{""manager"":freebsd12,""name"":math/py-keras-preprocessing},{""manager"":netbsd9,""name"":math/py-Keras-Preprocessing}]",https://github.com/keras-team/keras-preprocessing
"[{""manager"":freebsd12,""name"":math/stp},{""manager"":openbsd69,""name"":devel/stp}]",https://github.com/stp/stp
"[{""manager"":freebsd12,""name"":math/py-pymc3},{""manager"":netbsd9,""name"":math/py-pymc3}]",https://github.com/pymc-devs/pymc3
"[{""manager"":freebsd12,""name"":games/libretro-gw},{""manager"":openbsd69,""name"":emulators/gw-libretro}]",https://github.com/libretro/gw-libretro
"[{""manager"":freebsd12,""name"":games/libretro-paralleln64},{""manager"":netbsd9,""name"":emulators/libretro-parallel-n64}]",https://github.com/libretro/parallel-n64
"[{""manager"":freebsd12,""name"":games/lwjgl},{""manager"":openbsd69,""name"":games/lwjgl}]",https://github.com/LWJGL/lwjgl
"[{""manager"":freebsd12,""name"":games/nbsdgames},{""manager"":netbsd9,""name"":games/nbsdgames}]",https://github.com/abakh/nbsdgames
"[{""manager"":freebsd12,""name"":multimedia/QtAV},{""manager"":openbsd69,""name"":multimedia/qtav}]",https://github.com/wang-bin/QtAV
"[{""manager"":freebsd12,""name"":multimedia/aom},{""manager"":openbsd69,""name"":multimedia/aom}]",https://github.com/jbeich/aom
"[{""manager"":freebsd12,""name"":multimedia/get_iplayer},{""manager"":netbsd9,""name"":net/get_iplayer},{""manager"":openbsd69,""name"":multimedia/get_iplayer}]",https://github.com/get-iplayer/get_iplayer
"[{""manager"":freebsd12,""name"":multimedia/gnome-twitch},{""manager"":openbsd69,""name"":multimedia/gnome-twitch}]",https://github.com/vinszent/gnome-twitch
"[{""manager"":freebsd12,""name"":multimedia/gpodder},{""manager"":openbsd69,""name"":net/gpodder}]",https://github.com/gpodder/gpodder
"[{""manager"":freebsd12,""name"":multimedia/gstreamer1-transcoder},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-transcoder}]",https://github.com/pitivi/gst-transcoder
"[{""manager"":freebsd12,""name"":multimedia/libva-glx},{""manager"":freebsd12,""name"":multimedia/libva},{""manager"":netbsd9,""name"":multimedia/libva}]",https://github.com/intel/libva
"[{""manager"":freebsd12,""name"":multimedia/motion},{""manager"":openbsd69,""name"":multimedia/motion}]",https://github.com/Motion-Project/motion
"[{""manager"":freebsd12,""name"":multimedia/mpv},{""manager"":openbsd69,""name"":multimedia/mpv}]",https://github.com/mpv-player/mpv
"[{""manager"":freebsd12,""name"":multimedia/omxplayer},{""manager"":netbsd9,""name"":multimedia/omxplayer}]",https://github.com/popcornmix/omxplayer
"[{""manager"":freebsd12,""name"":multimedia/openh264},{""manager"":netbsd9,""name"":multimedia/openh264}]",https://github.com/cisco/openh264
"[{""manager"":freebsd12,""name"":lang/gravity},{""manager"":openbsd69,""name"":lang/gravity}]",https://github.com/marcobambini/gravity
"[{""manager"":freebsd12,""name"":lang/janet},{""manager"":openbsd69,""name"":lang/janet}]",https://github.com/janet-lang/janet
"[{""manager"":freebsd12,""name"":lang/jpm},{""manager"":netbsd9,""name"":lang/jpm}]",https://github.com/janet-lang/jpm
"[{""manager"":freebsd12,""name"":lang/libobjc2},{""manager"":netbsd9,""name"":devel/gnustep-objc},{""manager"":netbsd9,""name"":lang/libobjc2}]",https://github.com/gnustep/libobjc2
"[{""manager"":freebsd12,""name"":lang/picoc},{""manager"":netbsd9,""name"":lang/picoc}]",https://github.com/zsaleeba/picoc
"[{""manager"":freebsd12,""name"":lang/ponyc},{""manager"":openbsd69,""name"":lang/ponyc}]",https://github.com/ponylang/ponyc
"[{""manager"":freebsd12,""name"":lang/tcc},{""manager"":openbsd69,""name"":lang/tcc}]",https://github.com/TinyCC/tinycc
"[{""manager"":freebsd12,""name"":lang/v8-beta},{""manager"":freebsd12,""name"":lang/v8},{""manager"":openbsd69,""name"":lang/libv8}]",https://github.com/v8/v8
"[{""manager"":freebsd12,""name"":mail/dbmail},{""manager"":netbsd9,""name"":mail/dbmail}]",https://github.com/dbmail/dbmail
"[{""manager"":freebsd12,""name"":mail/imapfilter},{""manager"":openbsd69,""name"":mail/imapfilter}]",https://github.com/lefcha/imapfilter
"[{""manager"":freebsd12,""name"":mail/imapsync},{""manager"":openbsd69,""name"":mail/imapsync}]",https://github.com/imapsync/imapsync
"[{""manager"":freebsd12,""name"":mail/libetpan},{""manager"":openbsd69,""name"":mail/libetpan}]",https://github.com/dinhviethoa/libetpan
"[{""manager"":freebsd12,""name"":mail/libvmime},{""manager"":openbsd69,""name"":devel/libvmime}]",https://github.com/kisli/vmime
"[{""manager"":freebsd12,""name"":mail/mailest},{""manager"":openbsd69,""name"":mail/mailest}]",https://github.com/yasuoka/mailest
"[{""manager"":freebsd12,""name"":mail/neomutt},{""manager"":openbsd69,""name"":mail/neomutt}]",https://github.com/neomutt/neomutt
"[{""manager"":freebsd12,""name"":graphics/vulkan-tools},{""manager"":openbsd69,""name"":graphics/vulkan-tools}]",https://github.com/KhronosGroup/Vulkan-Tools
"[{""manager"":freebsd12,""name"":graphics/xournalpp},{""manager"":netbsd9,""name"":editors/xournalpp}]",https://github.com/xournalpp/xournalpp
"[{""manager"":freebsd12,""name"":irc/bitlbee-discord},{""manager"":netbsd9,""name"":chat/bitlbee-discord}]",https://github.com/sm00th/bitlbee-discord
"[{""manager"":freebsd12,""name"":irc/bitlbee-mastodon},{""manager"":openbsd69,""name"":net/bitlbee-mastodon}]",https://github.com/kensanata/bitlbee-mastodon
"[{""manager"":freebsd12,""name"":irc/irssi-icb},{""manager"":openbsd69,""name"":net/irssi-icb}]",https://github.com/mglocker/irssi-icb
"[{""manager"":freebsd12,""name"":irc/srain},{""manager"":openbsd69,""name"":net/srain}]",https://github.com/SrainApp/srain
"[{""manager"":freebsd12,""name"":japanese/dbskkd-cdb},{""manager"":netbsd9,""name"":inputmethod/dbskkd-cdb}]",https://github.com/jj1bdx/dbskkd-cdb
"[{""manager"":freebsd12,""name"":japanese/fcitx5-anthy},{""manager"":netbsd9,""name"":inputmethod/fcitx5-anthy}]",https://github.com/fcitx/fcitx5-anthy
"[{""manager"":freebsd12,""name"":japanese/less},{""manager"":openbsd69,""name"":japanese/less}]",https://github.com/hrs-allbsd/less
"[{""manager"":freebsd12,""name"":net-mgmt/prometheus1},{""manager"":freebsd12,""name"":net-mgmt/prometheus2},{""manager"":openbsd69,""name"":sysutils/prometheus}]",https://github.com/prometheus/prometheus
"[{""manager"":freebsd12,""name"":net-mgmt/promscale},{""manager"":netbsd9,""name"":databases/promscale}]",https://github.com/timescale/promscale
"[{""manager"":freebsd12,""name"":net-mgmt/py-prometheus-client},{""manager"":netbsd9,""name"":net/py-prometheus_client}]",https://github.com/prometheus/client_python
"[{""manager"":freebsd12,""name"":net-mgmt/riemann-c-client},{""manager"":openbsd69,""name"":sysutils/riemann-c-client}]",https://github.com/algernon/riemann-c-client
"[{""manager"":freebsd12,""name"":math/arpack-ng},{""manager"":netbsd9,""name"":math/arpack-ng}]",https://github.com/opencollab/arpack-ng
"[{""manager"":freebsd12,""name"":math/galculator},{""manager"":openbsd69,""name"":math/galculator}]",https://github.com/galculator/galculator
"[{""manager"":freebsd12,""name"":math/gh-bc},{""manager"":netbsd9,""name"":math/bc-gh}]",https://github.com/gavinhoward/bc
"[{""manager"":freebsd12,""name"":math/mdal},{""manager"":openbsd69,""name"":geo/mdal}]",https://github.com/lutraconsulting/MDAL
"[{""manager"":freebsd12,""name"":math/moo},{""manager"":openbsd69,""name"":math/moo}]",https://github.com/raylai/moo
"[{""manager"":freebsd12,""name"":math/ocaml-num},{""manager"":openbsd69,""name"":math/ocaml-num}]",https://github.com/ocaml/num
"[{""manager"":freebsd12,""name"":math/ocaml-zarith},{""manager"":netbsd9,""name"":math/ocaml-zarith},{""manager"":openbsd69,""name"":math/ocaml-zarith}]",https://github.com/ocaml/Zarith
"[{""manager"":freebsd12,""name"":misc/cldr-emoji-annotation},{""manager"":netbsd9,""name"":textproc/cldr-emoji-annotation}]",https://github.com/fujiwarat/cldr-emoji-annotation
"[{""manager"":freebsd12,""name"":misc/ddate},{""manager"":netbsd9,""name"":time/ddate}]",https://github.com/bo0ts/ddate
"[{""manager"":freebsd12,""name"":misc/hwdata},{""manager"":openbsd69,""name"":misc/hwdata}]",https://github.com/vcrhonek/hwdata
"[{""manager"":freebsd12,""name"":misc/libpostal},{""manager"":openbsd69,""name"":geo/libpostal}]",https://github.com/openvenues/libpostal
"[{""manager"":freebsd12,""name"":misc/mdp},{""manager"":openbsd69,""name"":textproc/mdp}]",https://github.com/visit1985/mdp
"[{""manager"":freebsd12,""name"":net/phpldapadmin},{""manager"":openbsd69,""name"":www/phpldapadmin}]",https://github.com/leenooks/phpLDAPadmin
"[{""manager"":freebsd12,""name"":net/py-aiohttp-socks},{""manager"":netbsd9,""name"":www/py-aiohttp-socks}]",https://github.com/romis2012/aiohttp-socks
"[{""manager"":freebsd12,""name"":net/py-cloudflare-scrape},{""manager"":netbsd9,""name"":www/py-cfscrape}]",https://github.com/Anorov/cloudflare-scrape
"[{""manager"":freebsd12,""name"":net/py-httpstat},{""manager"":netbsd9,""name"":net/httpstat}]",https://github.com/reorx/httpstat
"[{""manager"":freebsd12,""name"":net/py-ifaddr},{""manager"":netbsd9,""name"":net/py-ifaddr}]",https://github.com/pydron/ifaddr
"[{""manager"":freebsd12,""name"":net/py-tweepy},{""manager"":netbsd9,""name"":net/py-tweepy}]",https://github.com/tweepy/tweepy
"[{""manager"":freebsd12,""name"":net/py-zeroconf},{""manager"":netbsd9,""name"":net/py-zeroconf}]",https://github.com/jstasiak/python-zeroconf
"[{""manager"":freebsd12,""name"":net/rclone-browser},{""manager"":openbsd69,""name"":sysutils/rclone-browser}]",https://github.com/kapitainsky/RcloneBrowser
"[{""manager"":freebsd12,""name"":net/reaver},{""manager"":openbsd69,""name"":security/reaver}]",https://github.com/t6x/reaver-wps-fork-t6x
"[{""manager"":freebsd12,""name"":net/rtptools},{""manager"":netbsd9,""name"":mbone/rtptools}]",https://github.com/irtlab/rtptools
"[{""manager"":freebsd12,""name"":multimedia/shotcut},{""manager"":openbsd69,""name"":multimedia/shotcut}]",https://github.com/mltframework/shotcut
"[{""manager"":freebsd12,""name"":net-im/libmesode},{""manager"":netbsd9,""name"":chat/libmesode},{""manager"":openbsd69,""name"":net/libmesode}]",https://github.com/boothj5/libmesode
"[{""manager"":freebsd12,""name"":net-im/matterircd},{""manager"":netbsd9,""name"":chat/matterircd}]",https://github.com/42wim/matterircd
"[{""manager"":freebsd12,""name"":net-im/tox},{""manager"":openbsd69,""name"":net/toxcore}]",https://github.com/TokTok/c-toxcore
"[{""manager"":freebsd12,""name"":net-im/pidgin-skypeweb},{""manager"":openbsd69,""name"":net/pidgin-skypeweb}]",https://github.com/EionRobb/skype4pidgin
"[{""manager"":freebsd12,""name"":net-im/pidgin-window_merge},{""manager"":openbsd69,""name"":net/pidgin-window-merge}]",https://github.com/dm0-/window_merge
"[{""manager"":freebsd12,""name"":net-im/purple-rocketchat},{""manager"":openbsd69,""name"":net/purple-rocketchat}]",https://github.com/EionRobb/purple-rocketchat
"[{""manager"":freebsd12,""name"":net-im/py-matrix-synapse},{""manager"":openbsd69,""name"":net/synapse}]",https://github.com/matrix-org/synapse
"[{""manager"":freebsd12,""name"":net-im/sayaka},{""manager"":netbsd9,""name"":net/sayaka}]",https://github.com/isaki68k/sayaka
"[{""manager"":freebsd12,""name"":net-im/sendxmpp},{""manager"":openbsd69,""name"":net/sendxmpp}]",https://github.com/lhost/sendxmpp
"[{""manager"":freebsd12,""name"":net-mgmt/bgpq3},{""manager"":openbsd69,""name"":net/bgpq3}]",https://github.com/snar/bgpq3
"[{""manager"":freebsd12,""name"":net-mgmt/bgpq4},{""manager"":openbsd69,""name"":net/bgpq4}]",https://github.com/bgp/bgpq4
"[{""manager"":freebsd12,""name"":net-mgmt/blackbox_exporter},{""manager"":openbsd69,""name"":sysutils/blackbox_exporter}]",https://github.com/prometheus/blackbox_exporter
"[{""manager"":freebsd12,""name"":net-mgmt/fastnetmon},{""manager"":openbsd69,""name"":net/fastnetmon}]",https://github.com/pavel-odintsov/fastnetmon
"[{""manager"":freebsd12,""name"":net-mgmt/flow-tools},{""manager"":openbsd69,""name"":net/flow-tools}]",https://github.com/5u623l20/flow-tools
"[{""manager"":freebsd12,""name"":net-mgmt/librenms},{""manager"":openbsd69,""name"":net/librenms}]",https://github.com/librenms/librenms
"[{""manager"":freebsd12,""name"":net-mgmt/mysqld_exporter},{""manager"":netbsd9,""name"":databases/mysqld_exporter}]",https://github.com/prometheus/mysqld_exporter
"[{""manager"":freebsd12,""name"":net-mgmt/nfdump},{""manager"":openbsd69,""name"":net/nfdump}]",https://github.com/phaag/nfdump
"[{""manager"":freebsd12,""name"":net-p2p/litecoin-daemon},{""manager"":freebsd12,""name"":net-p2p/litecoin-utils},{""manager"":freebsd12,""name"":net-p2p/litecoin},{""manager"":openbsd69,""name"":net/litecoin}]",https://github.com/litecoin-project/litecoin
"[{""manager"":freebsd12,""name"":net-p2p/mktorrent},{""manager"":openbsd69,""name"":net/mktorrent}]",https://github.com/Rudde/mktorrent
"[{""manager"":freebsd12,""name"":net/6tunnel},{""manager"":netbsd9,""name"":net/6tunnel}]",https://github.com/wojtekka/6tunnel
"[{""manager"":freebsd12,""name"":net/bmon},{""manager"":netbsd9,""name"":net/bmon}]",https://github.com/tgraf/bmon
"[{""manager"":freebsd12,""name"":net/go-cs},{""manager"":openbsd69,""name"":sysutils/go-cs}]",https://github.com/akosela/go-cs
"[{""manager"":freebsd12,""name"":net/grive2},{""manager"":openbsd69,""name"":sysutils/grive2}]",https://github.com/vitalif/grive2
"[{""manager"":freebsd12,""name"":net/h323plus},{""manager"":openbsd69,""name"":net/h323plus}]",https://github.com/willamowius/h323plus
"[{""manager"":freebsd12,""name"":net/kube-controller-manager},{""manager"":freebsd12,""name"":net/kube-scheduler},{""manager"":freebsd12,""name"":sysutils/kubectl},{""manager"":openbsd69,""name"":sysutils/kubectl}]",https://github.com/kubernetes/kubernetes
"[{""manager"":freebsd12,""name"":net/libiscsi},{""manager"":netbsd9,""name"":net/libiscsi},{""manager"":openbsd69,""name"":devel/libiscsi}]",https://github.com/sahlberg/libiscsi
"[{""manager"":freebsd12,""name"":net/libsignal-protocol-c},{""manager"":openbsd69,""name"":net/libsignal-protocol-c}]",https://github.com/signalapp/libsignal-protocol-c
"[{""manager"":freebsd12,""name"":net/mtr-nox11},{""manager"":freebsd12,""name"":net/mtr},{""manager"":openbsd69,""name"":net/mtr}]",https://github.com/traviscross/mtr
